iv,contractType,dayToExpire,strikePrice,spotPrice,RFR,settlePrice
0.208,1,0.184313725,2.896,2.716,0.024654,0.1907
0.188,1,0.176470588,2.896,2.745,0.024654,0.1618
0.156,1,0.145098039,2.896,2.736,0.024654,0.1586
0.152,1,0.141176471,2.896,2.717,0.024654,0.1743
0,1,0.133333333,2.896,2.655,0.024654,0.2262
0,1,0.117647059,2.896,2.667,0.024654,0.2193
0.127,1,0.11372549,2.896,2.655,0.024654,0.2321
0.156,1,0.109803922,2.896,2.601,0.024654,0.2864
0.214,1,0.105882353,2.896,2.651,0.024654,0.2415
0.248,1,0.101960784,2.896,2.643,0.024654,0.2524
0.23,1,0.101960784,2.896,2.686,0.024654,0.2118
0.176,1,0.08627451,2.896,2.696,0.024654,0.196
0.2,1,0.082352941,2.896,2.686,0.024654,0.2071
0.214,1,0.078431373,2.896,2.694,0.024654,0.2008
0.195,1,0.074509804,2.896,2.652,0.024654,0.2392
0.186,1,0.066666667,2.896,2.652,0.024654,0.2392
0.259,1,0.062745098,2.896,2.663,0.024654,0.2322
0,1,0.058823529,2.896,2.688,0.024654,0.201
0.229,1,0.054901961,2.896,2.672,0.024654,0.2215
0.203,1,0.050980392,2.896,2.675,0.024654,0.2177
0.205,1,0.047058824,2.896,2.678,0.024654,0.2149
0,1,0.031372549,2.896,2.612,0.024654,0.2803
0,1,0.02745098,2.896,2.61,0.024654,0.2823
0,1,0.023529412,2.896,2.592,0.024654,0.2975
0.537,1,0.019607843,2.896,2.598,0.024654,0.2994
0,1,0.007843137,2.896,2.548,0.024654,0.336
0,1,0.003921569,2.896,2.52,0.024654,0.3727
0.266,0,0.282352941,2.946,2.655,0.024654,0.0386
0.269,0,0.278431373,2.946,2.626,0.024654,0.0329
0.266,0,0.274509804,2.946,2.643,0.024654,0.0347
0.255,0,0.270588235,2.946,2.676,0.024654,0.0374
0.251,0,0.266666667,2.946,2.637,0.024654,0.0272
0.24,0,0.250980392,2.946,2.722,0.024654,0.0392
0.258,0,0.235294118,2.946,2.642,0.024654,0.0252
0.26,0,0.231372549,2.946,2.642,0.024654,0.0252
0.264,0,0.215686275,2.946,2.654,0.024654,0.0257
0.273,0,0.211764706,2.946,2.634,0.024654,0.024
0.265,0,0.2,2.946,2.674,0.024654,0.0266
0.244,0,0.196078431,2.946,2.714,0.024654,0.0282
0.236,0,0.192156863,2.946,2.711,0.024654,0.0246
0.226,0,0.188235294,2.946,2.723,0.024654,0.0233
0.222,0,0.184313725,2.946,2.716,0.024654,0.0203
0.194,0,0.176470588,2.946,2.745,0.024654,0.0172
0.178,0,0.145098039,2.946,2.736,0.024654,0.0084
0.181,0,0.141176471,2.946,2.717,0.024654,0.0065
0.198,0,0.133333333,2.946,2.655,0.024654,0.0034
0.2,0,0.117647059,2.946,2.667,0.024654,0.0031
0.208,0,0.11372549,2.946,2.655,0.024654,0.0028
0.239,0,0.109803922,2.946,2.601,0.024654,0.0024
0.216,0,0.105882353,2.946,2.651,0.024654,0.0027
0.216,0,0.101960784,2.946,2.643,0.024654,0.0021
0.192,0,0.101960784,2.946,2.686,0.024654,0.0023
0.2,0,0.08627451,2.946,2.696,0.024654,0.0022
0.205,0,0.082352941,2.946,2.686,0.024654,0.0018
0.193,0,0.078431373,2.946,2.694,0.024654,0.0013
0.225,0,0.074509804,2.946,2.652,0.024654,0.0012
0.239,0,0.066666667,2.946,2.652,0.024654,0.0012
0.234,0,0.062745098,2.946,2.663,0.024654,0.001
0.215,0,0.058823529,2.946,2.688,0.024654,9.00E-04
0.234,0,0.054901961,2.946,2.672,0.024654,8.00E-04
0.229,0,0.050980392,2.946,2.675,0.024654,6.00E-04
0.239,0,0.047058824,2.946,2.678,0.024654,7.00E-04
0.361,0,0.031372549,2.946,2.612,0.024654,7.00E-04
0.371,0,0.02745098,2.946,2.61,0.024654,5.00E-04
0.43,0,0.023529412,2.946,2.592,0.024654,5.00E-04
0.43,0,0.019607843,2.946,2.598,0.024654,3.00E-04
0.742,0,0.007843137,2.946,2.548,0.024654,2.00E-04
1.094,0,0.003921569,2.946,2.52,0.024654,2.00E-04
0.267,1,0.282352941,2.946,2.655,0.024654,0.3069
0.286,1,0.278431373,2.946,2.626,0.024654,0.3355
0.269,1,0.274509804,2.946,2.643,0.024654,0.3162
0.265,1,0.270588235,2.946,2.676,0.024654,0.2888
0.276,1,0.266666667,2.946,2.637,0.024654,0.322
0.254,1,0.250980392,2.946,2.722,0.024654,0.2478
0.219,1,0.235294118,2.946,2.642,0.024654,0.2998
0.219,1,0.231372549,2.946,2.642,0.024654,0.2998
0.246,1,0.215686275,2.946,2.654,0.024654,0.2953
0.229,1,0.211764706,2.946,2.634,0.024654,0.3083
0.244,1,0.2,2.946,2.674,0.024654,0.2767
0.256,1,0.196078431,2.946,2.714,0.024654,0.2475
0.26,1,0.192156863,2.946,2.711,0.024654,0.2506
0.215,1,0.188235294,2.946,2.723,0.024654,0.2279
0.202,1,0.184313725,2.946,2.716,0.024654,0.2303
0.19,1,0.176470588,2.946,2.745,0.024654,0.2027
0.181,1,0.145098039,2.946,2.736,0.024654,0.207
0.143,1,0.141176471,2.946,2.717,0.024654,0.2196
0,1,0.133333333,2.946,2.655,0.024654,0.2742
0,1,0.117647059,2.946,2.667,0.024654,0.2671
0.156,1,0.11372549,2.946,2.655,0.024654,0.282
0,1,0.109803922,2.946,2.601,0.024654,0.3346
0.232,1,0.105882353,2.946,2.651,0.024654,0.2901
0.31,1,0.101960784,2.946,2.643,0.024654,0.3056
0.21,1,0.101960784,2.946,2.686,0.024654,0.2553
0.168,1,0.08627451,2.946,2.696,0.024654,0.2437
0.156,1,0.082352941,2.946,2.686,0.024654,0.254
0.227,1,0.078431373,2.946,2.694,0.024654,0.2487
0.21,1,0.074509804,2.946,2.652,0.024654,0.2886
0.176,1,0.066666667,2.946,2.652,0.024654,0.2886
0.225,1,0.062745098,2.946,2.663,0.024654,0.2787
0,1,0.058823529,2.946,2.688,0.024654,0.2483
0.259,1,0.054901961,2.946,2.672,0.024654,0.2711
0,1,0.050980392,2.946,2.675,0.024654,0.2612
0,1,0.047058824,2.946,2.678,0.024654,0.2588
0,1,0.031372549,2.946,2.612,0.024654,0.3274
0,1,0.02745098,2.946,2.61,0.024654,0.3308
0,1,0.023529412,2.946,2.592,0.024654,0.3465
0.632,1,0.019607843,2.946,2.598,0.024654,0.3502
0,1,0.007843137,2.946,2.548,0.024654,0.3878
1.748,1,0.003921569,2.946,2.52,0.024654,0.4302
0.276,0,0.282352941,3.044,2.655,0.024654,0.0263
0.282,0,0.278431373,3.044,2.626,0.024654,0.0229
0.281,0,0.274509804,3.044,2.643,0.024654,0.0246
0.264,0,0.270588235,3.044,2.676,0.024654,0.0244
0.264,0,0.266666667,3.044,2.637,0.024654,0.0182
0.251,0,0.250980392,3.044,2.722,0.024654,0.0254
0.267,0,0.235294118,3.044,2.642,0.024654,0.0155
0.269,0,0.231372549,3.044,2.642,0.024654,0.0155
0.276,0,0.215686275,3.044,2.654,0.024654,0.0162
0.285,0,0.211764706,3.044,2.634,0.024654,0.0151
0.276,0,0.2,3.044,2.674,0.024654,0.0163
0.254,0,0.196078431,3.044,2.714,0.024654,0.0163
0.245,0,0.192156863,3.044,2.711,0.024654,0.0135
0.241,0,0.188235294,3.044,2.723,0.024654,0.0136
0.234,0,0.184313725,3.044,2.716,0.024654,0.011
0.205,0,0.176470588,3.044,2.745,0.024654,0.008
0.193,0,0.145098039,3.044,2.736,0.024654,0.0035
0.199,0,0.141176471,3.044,2.717,0.024654,0.0029
0.222,0,0.133333333,3.044,2.655,0.024654,0.0018
0.227,0,0.117647059,3.044,2.667,0.024654,0.0017
0.242,0,0.11372549,3.044,2.655,0.024654,0.0018
0.266,0,0.109803922,3.044,2.601,0.024654,0.0014
0.247,0,0.105882353,3.044,2.651,0.024654,0.0015
0.247,0,0.101960784,3.044,2.643,0.024654,0.0012
0.225,0,0.101960784,3.044,2.686,0.024654,0.0013
0.234,0,0.08627451,3.044,2.696,0.024654,0.0012
0.234,0,0.082352941,3.044,2.686,0.024654,0.001
0.234,0,0.078431373,3.044,2.694,0.024654,8.00E-04
0.273,0,0.074509804,3.044,2.652,0.024654,9.00E-04
0.288,0,0.066666667,3.044,2.652,0.024654,9.00E-04
0.273,0,0.062745098,3.044,2.663,0.024654,0.001
0.264,0,0.058823529,3.044,2.688,0.024654,6.00E-04
0.283,0,0.054901961,3.044,2.672,0.024654,5.00E-04
0.288,0,0.050980392,3.044,2.675,0.024654,5.00E-04
0.293,0,0.047058824,3.044,2.678,0.024654,4.00E-04
0.439,0,0.031372549,3.044,2.612,0.024654,6.00E-04
0.43,0,0.02745098,3.044,2.61,0.024654,3.00E-04
0.488,0,0.023529412,3.044,2.592,0.024654,3.00E-04
0.508,0,0.019607843,3.044,2.598,0.024654,2.00E-04
0.898,0,0.007843137,3.044,2.548,0.024654,2.00E-04
1.328,0,0.003921569,3.044,2.52,0.024654,2.00E-04
0.284,1,0.282352941,3.044,2.655,0.024654,0.3936
0.289,1,0.278431373,3.044,2.626,0.024654,0.4191
0.291,1,0.274509804,3.044,2.643,0.024654,0.4052
0.274,1,0.270588235,3.044,2.676,0.024654,0.3723
0.303,1,0.266666667,3.044,2.637,0.024654,0.4128
0.243,1,0.250980392,3.044,2.722,0.024654,0.3237
0.251,1,0.235294118,3.044,2.642,0.024654,0.3945
0.252,1,0.231372549,3.044,2.642,0.024654,0.3945
0.264,1,0.215686275,3.044,2.654,0.024654,0.3855
0.253,1,0.211764706,3.044,2.634,0.024654,0.4015
0.249,1,0.2,3.044,2.674,0.024654,0.3643
0.265,1,0.196078431,3.044,2.714,0.024654,0.3321
0.287,1,0.192156863,3.044,2.711,0.024654,0.3395
0.249,1,0.188235294,3.044,2.723,0.024654,0.3203
0,1,0.184313725,3.044,2.716,0.024654,0.3118
0.213,1,0.176470588,3.044,2.745,0.024654,0.2935
0.203,1,0.145098039,3.044,2.736,0.024654,0.3001
0,1,0.141176471,3.044,2.717,0.024654,0.3135
0,1,0.133333333,3.044,2.655,0.024654,0.3744
0,1,0.117647059,3.044,2.667,0.024654,0.3631
0,1,0.11372549,3.044,2.655,0.024654,0.3762
0,1,0.109803922,3.044,2.601,0.024654,0.4313
0.384,1,0.105882353,3.044,2.651,0.024654,0.3976
0.348,1,0.101960784,3.044,2.643,0.024654,0.4002
0.303,1,0.101960784,3.044,2.686,0.024654,0.356
0.302,1,0.08627451,3.044,2.696,0.024654,0.3455
0.251,1,0.082352941,3.044,2.686,0.024654,0.3523
0,1,0.078431373,3.044,2.694,0.024654,0.3355
0.215,1,0.074509804,3.044,2.652,0.024654,0.3858
0,1,0.066666667,3.044,2.652,0.024654,0.3858
0.437,1,0.062745098,3.044,2.663,0.024654,0.3843
0,1,0.058823529,3.044,2.688,0.024654,0.3441
0.371,1,0.054901961,3.044,2.672,0.024654,0.3705
0.156,1,0.050980392,3.044,2.675,0.024654,0.3647
0,1,0.047058824,3.044,2.678,0.024654,0.3565
0.615,1,0.031372549,3.044,2.612,0.024654,0.4344
0,1,0.02745098,3.044,2.61,0.024654,0.4302
0,1,0.023529412,3.044,2.592,0.024654,0.446
0.557,1,0.019607843,3.044,2.598,0.024654,0.4448
0,1,0.007843137,3.044,2.548,0.024654,0.4937
0,1,0.003921569,3.044,2.52,0.024654,0.5227
0.291,0,0.282352941,3.142,2.655,0.024654,0.019
0.297,0,0.278431373,3.142,2.626,0.024654,0.0166
0.293,0,0.274509804,3.142,2.643,0.024654,0.0172
0.283,0,0.270588235,3.142,2.676,0.024654,0.0181
0.28,0,0.266666667,3.142,2.637,0.024654,0.0131
0.267,0,0.250980392,3.142,2.722,0.024654,0.0175
0.283,0,0.235294118,3.142,2.642,0.024654,0.0108
0.286,0,0.231372549,3.142,2.642,0.024654,0.0108
0.289,0,0.215686275,3.142,2.654,0.024654,0.0106
0.297,0,0.211764706,3.142,2.634,0.024654,0.0098
0.286,0,0.2,3.142,2.674,0.024654,0.0099
0.264,0,0.196078431,3.142,2.714,0.024654,0.0094
0.259,0,0.192156863,3.142,2.711,0.024654,0.008
0.253,0,0.188235294,3.142,2.723,0.024654,0.0078
0.249,0,0.184313725,3.142,2.716,0.024654,0.0064
0.22,0,0.176470588,3.142,2.745,0.024654,0.0043
0.221,0,0.145098039,3.142,2.736,0.024654,0.0022
0.234,0,0.141176471,3.142,2.717,0.024654,0.002
0.256,0,0.133333333,3.142,2.655,0.024654,0.0014
0.264,0,0.117647059,3.142,2.667,0.024654,0.0013
0.273,0,0.11372549,3.142,2.655,0.024654,0.0013
0.313,0,0.109803922,3.142,2.601,0.024654,0.001
0.283,0,0.105882353,3.142,2.651,0.024654,0.0012
0.283,0,0.101960784,3.142,2.643,0.024654,9.00E-04
0.273,0,0.101960784,3.142,2.686,0.024654,0.001
0.273,0,0.08627451,3.142,2.696,0.024654,0.001
0.288,0,0.082352941,3.142,2.686,0.024654,9.00E-04
0.288,0,0.078431373,3.142,2.694,0.024654,8.00E-04
0.322,0,0.074509804,3.142,2.652,0.024654,8.00E-04
0.342,0,0.066666667,3.142,2.652,0.024654,8.00E-04
0.332,0,0.062745098,3.142,2.663,0.024654,6.00E-04
0.317,0,0.058823529,3.142,2.688,0.024654,5.00E-04
0.342,0,0.054901961,3.142,2.672,0.024654,5.00E-04
0.342,0,0.050980392,3.142,2.675,0.024654,4.00E-04
0.352,0,0.047058824,3.142,2.678,0.024654,4.00E-04
0.488,0,0.031372549,3.142,2.612,0.024654,4.00E-04
0.508,0,0.02745098,3.142,2.61,0.024654,3.00E-04
0.586,0,0.023529412,3.142,2.592,0.024654,4.00E-04
0.586,0,0.019607843,3.142,2.598,0.024654,2.00E-04
1.016,0,0.007843137,3.142,2.548,0.024654,2.00E-04
1.563,0,0.003921569,3.142,2.52,0.024654,2.00E-04
0.32,1,0.282352941,3.142,2.655,0.024654,0.4887
0.314,1,0.278431373,3.142,2.626,0.024654,0.5122
0.356,1,0.274509804,3.142,2.643,0.024654,0.508
0.31,1,0.270588235,3.142,2.676,0.024654,0.4673
0.32,1,0.266666667,3.142,2.637,0.024654,0.5033
0.251,1,0.250980392,3.142,2.722,0.024654,0.4121
0.253,1,0.235294118,3.142,2.642,0.024654,0.4858
0.252,1,0.231372549,3.142,2.642,0.024654,0.4858
0.266,1,0.215686275,3.142,2.654,0.024654,0.4764
0.276,1,0.211764706,3.142,2.634,0.024654,0.4964
0.309,1,0.2,3.142,2.674,0.024654,0.4642
0.284,1,0.196078431,3.142,2.714,0.024654,0.4236
0.303,1,0.192156863,3.142,2.711,0.024654,0.429
0.293,1,0.188235294,3.142,2.723,0.024654,0.4167
0.19,1,0.184313725,3.142,2.716,0.024654,0.4113
0.236,1,0.176470588,3.142,2.745,0.024654,0.3875
0,1,0.145098039,3.142,2.736,0.024654,0.3931
0,1,0.141176471,3.142,2.717,0.024654,0.4084
0,1,0.133333333,3.142,2.655,0.024654,0.4682
0,1,0.117647059,3.142,2.667,0.024654,0.4604
0,1,0.11372549,3.142,2.655,0.024654,0.4738
0,1,0.109803922,3.142,2.601,0.024654,0.5288
0.315,1,0.105882353,3.142,2.651,0.024654,0.4841
0.431,1,0.101960784,3.142,2.643,0.024654,0.5002
0.325,1,0.101960784,3.142,2.686,0.024654,0.4509
0.234,1,0.08627451,3.142,2.696,0.024654,0.439
0,1,0.082352941,3.142,2.686,0.024654,0.4468
0.327,1,0.078431373,3.142,2.694,0.024654,0.4431
0.337,1,0.074509804,3.142,2.652,0.024654,0.4846
0.313,1,0.066666667,3.142,2.652,0.024654,0.4846
0.546,1,0.062745098,3.142,2.663,0.024654,0.4847
0,1,0.058823529,3.142,2.688,0.024654,0.4465
0.376,1,0.054901961,3.142,2.672,0.024654,0.4663
0,1,0.050980392,3.142,2.675,0.024654,0.4615
0,1,0.047058824,3.142,2.678,0.024654,0.4584
0.688,1,0.031372549,3.142,2.612,0.024654,0.5314
0,1,0.02745098,3.142,2.61,0.024654,0.5282
0,1,0.023529412,3.142,2.592,0.024654,0.5399
0.605,1,0.019607843,3.142,2.598,0.024654,0.5425
0,1,0.007843137,3.142,2.548,0.024654,0.5913
1.895,1,0.003921569,3.142,2.52,0.024654,0.6229
0.307,0,0.282352941,3.24,2.655,0.024654,0.0145
0.312,0,0.278431373,3.24,2.626,0.024654,0.0125
0.311,0,0.274509804,3.24,2.643,0.024654,0.0134
0.3,0,0.270588235,3.24,2.676,0.024654,0.0137
0.297,0,0.266666667,3.24,2.637,0.024654,0.0098
0.283,0,0.250980392,3.24,2.722,0.024654,0.0126
0.294,0,0.235294118,3.24,2.642,0.024654,0.0071
0.297,0,0.231372549,3.24,2.642,0.024654,0.0071
0.303,0,0.215686275,3.24,2.654,0.024654,0.007
0.309,0,0.211764706,3.24,2.634,0.024654,0.0065
0.298,0,0.2,3.24,2.674,0.024654,0.0064
0.276,0,0.196078431,3.24,2.714,0.024654,0.0058
0.267,0,0.192156863,3.24,2.711,0.024654,0.0045
0.266,0,0.188235294,3.24,2.723,0.024654,0.0046
0.266,0,0.184313725,3.24,2.716,0.024654,0.0041
0.239,0,0.176470588,3.24,2.745,0.024654,0.0027
0.251,0,0.145098039,3.24,2.736,0.024654,0.0017
0.264,0,0.141176471,3.24,2.717,0.024654,0.0017
0.293,0,0.133333333,3.24,2.655,0.024654,0.0013
0.305,0,0.117647059,3.24,2.667,0.024654,0.0013
0.313,0,0.11372549,3.24,2.655,0.024654,0.0012
0.347,0,0.109803922,3.24,2.601,0.024654,0.0012
0.313,0,0.105882353,3.24,2.651,0.024654,0.001
0.327,0,0.101960784,3.24,2.643,0.024654,9.00E-04
0.31,0,0.101960784,3.24,2.686,0.024654,0.0011
0.322,0,0.08627451,3.24,2.696,0.024654,9.00E-04
0.332,0,0.082352941,3.24,2.686,0.024654,8.00E-04
0.322,0,0.078431373,3.24,2.694,0.024654,6.00E-04
0.361,0,0.074509804,3.24,2.652,0.024654,6.00E-04
0.381,0,0.066666667,3.24,2.652,0.024654,6.00E-04
0.381,0,0.062745098,3.24,2.663,0.024654,6.00E-04
0.381,0,0.058823529,3.24,2.688,0.024654,6.00E-04
0.381,0,0.054901961,3.24,2.672,0.024654,4.00E-04
0.4,0,0.050980392,3.24,2.675,0.024654,4.00E-04
0.41,0,0.047058824,3.24,2.678,0.024654,4.00E-04
0.566,0,0.031372549,3.24,2.612,0.024654,4.00E-04
0.586,0,0.02745098,3.24,2.61,0.024654,3.00E-04
0.674,0,0.023529412,3.24,2.592,0.024654,4.00E-04
0.664,0,0.019607843,3.24,2.598,0.024654,2.00E-04
1.172,0,0.007843137,3.24,2.548,0.024654,2.00E-04
1.719,0,0.003921569,3.24,2.52,0.024654,2.00E-04
0.329,1,0.282352941,3.24,2.655,0.024654,0.5785
0.319,1,0.278431373,3.24,2.626,0.024654,0.6026
0.308,1,0.274509804,3.24,2.643,0.024654,0.585
0.322,1,0.270588235,3.24,2.676,0.024654,0.5577
0.355,1,0.266666667,3.24,2.637,0.024654,0.5994
0.292,1,0.250980392,3.24,2.722,0.024654,0.5095
0,1,0.235294118,3.24,2.642,0.024654,0.5751
0,1,0.231372549,3.24,2.642,0.024654,0.5751
0.239,1,0.215686275,3.24,2.654,0.024654,0.5684
0.273,1,0.211764706,3.24,2.634,0.024654,0.5902
0.319,1,0.2,3.24,2.674,0.024654,0.5567
0.308,1,0.196078431,3.24,2.714,0.024654,0.518
0.325,1,0.192156863,3.24,2.711,0.024654,0.5232
0.2,1,0.188235294,3.24,2.723,0.024654,0.5007
0,1,0.184313725,3.24,2.716,0.024654,0.5063
0.265,1,0.176470588,3.24,2.745,0.024654,0.4838
0,1,0.145098039,3.24,2.736,0.024654,0.4879
0,1,0.141176471,3.24,2.717,0.024654,0.5066
0,1,0.133333333,3.24,2.655,0.024654,0.5662
0,1,0.117647059,3.24,2.667,0.024654,0.558
0,1,0.11372549,3.24,2.655,0.024654,0.5712
0,1,0.109803922,3.24,2.601,0.024654,0.6276
0,1,0.105882353,3.24,2.651,0.024654,0.5793
0.446,1,0.101960784,3.24,2.643,0.024654,0.5943
0,1,0.101960784,3.24,2.686,0.024654,0.5445
0.359,1,0.08627451,3.24,2.696,0.024654,0.5381
0,1,0.082352941,3.24,2.686,0.024654,0.5457
0.426,1,0.078431373,3.24,2.694,0.024654,0.5428
0,1,0.074509804,3.24,2.652,0.024654,0.5811
0,1,0.066666667,3.24,2.652,0.024654,0.5811
0.559,1,0.062745098,3.24,2.663,0.024654,0.5782
0,1,0.058823529,3.24,2.688,0.024654,0.5419
0.537,1,0.054901961,3.24,2.672,0.024654,0.5672
0,1,0.050980392,3.24,2.675,0.024654,0.5593
0,1,0.047058824,3.24,2.678,0.024654,0.5536
0.815,1,0.031372549,3.24,2.612,0.024654,0.6305
0.674,1,0.02745098,3.24,2.61,0.024654,0.6285
0.874,1,0.023529412,3.24,2.592,0.024654,0.6487
1.267,1,0.019607843,3.24,2.598,0.024654,0.6532
0,1,0.007843137,3.24,2.548,0.024654,0.6899
2.012,1,0.003921569,3.24,2.52,0.024654,0.7205
0.257,0,0.282352941,2.8,2.655,0.024654,0.0716
0.255,0,0.278431373,2.8,2.626,0.024654,0.0599
0.251,0,0.274509804,2.8,2.643,0.024654,0.063
0.24,0,0.270588235,2.8,2.676,0.024654,0.0694
0.229,0,0.266666667,2.8,2.637,0.024654,0.051
0.227,0,0.250980392,2.8,2.722,0.024654,0.078
0.25,0,0.235294118,2.8,2.642,0.024654,0.0535
0.252,0,0.231372549,2.8,2.642,0.024654,0.0535
0.256,0,0.215686275,2.8,2.654,0.024654,0.0554
0.262,0,0.211764706,2.8,2.634,0.024654,0.0501
0.255,0,0.2,2.8,2.674,0.024654,0.0578
0.237,0,0.196078431,2.8,2.714,0.024654,0.065
0.232,0,0.192156863,2.8,2.711,0.024654,0.0607
0.221,0,0.188235294,2.8,2.723,0.024654,0.0603
0.215,0,0.184313725,2.8,2.716,0.024654,0.0545
0.193,0,0.176470588,2.8,2.745,0.024654,0.056
0.176,0,0.145098039,2.8,2.736,0.024654,0.0389
0.175,0,0.141176471,2.8,2.717,0.024654,0.0309
0.179,0,0.133333333,2.8,2.655,0.024654,0.0149
0.185,0,0.117647059,2.8,2.667,0.024654,0.0158
0.188,0,0.11372549,2.8,2.655,0.024654,0.0133
0.234,0,0.109803922,2.8,2.601,0.024654,0.01
0.193,0,0.105882353,2.8,2.651,0.024654,0.0123
0.195,0,0.101960784,2.8,2.643,0.024654,0.011
0.171,0,0.101960784,2.8,2.686,0.024654,0.0137
0.181,0,0.08627451,2.8,2.696,0.024654,0.015
0.185,0,0.082352941,2.8,2.686,0.024654,0.0125
0.171,0,0.078431373,2.8,2.694,0.024654,0.0108
0.183,0,0.074509804,2.8,2.652,0.024654,0.0058
0.195,0,0.066666667,2.8,2.652,0.024654,0.0058
0.195,0,0.062745098,2.8,2.663,0.024654,0.006
0.182,0,0.058823529,2.8,2.688,0.024654,0.0075
0.192,0,0.054901961,2.8,2.672,0.024654,0.0057
0.198,0,0.050980392,2.8,2.675,0.024654,0.0059
0.199,0,0.047058824,2.8,2.678,0.024654,0.0056
0.291,0,0.031372549,2.8,2.612,0.024654,0.0027
0.264,0,0.02745098,2.8,2.61,0.024654,0.0011
0.283,0,0.023529412,2.8,2.592,0.024654,6.00E-04
0.283,0,0.019607843,2.8,2.598,0.024654,4.00E-04
0.527,0,0.007843137,2.8,2.548,0.024654,3.00E-04
0.781,0,0.003921569,2.8,2.52,0.024654,2.00E-04
0.256,0,0.282352941,2.85,2.655,0.024654,0.057
0.256,0,0.278431373,2.85,2.626,0.024654,0.0473
0.255,0,0.274509804,2.85,2.643,0.024654,0.0508
0.243,0,0.270588235,2.85,2.676,0.024654,0.0552
0.237,0,0.266666667,2.85,2.637,0.024654,0.0406
0.231,0,0.250980392,2.85,2.722,0.024654,0.0618
0.248,0,0.235294118,2.85,2.642,0.024654,0.0401
0.251,0,0.231372549,2.85,2.642,0.024654,0.0401
0.258,0,0.215686275,2.85,2.654,0.024654,0.0426
0.264,0,0.211764706,2.85,2.634,0.024654,0.038
0.258,0,0.2,2.85,2.674,0.024654,0.0444
0.236,0,0.196078431,2.85,2.714,0.024654,0.0481
0.232,0,0.192156863,2.85,2.711,0.024654,0.045
0.222,0,0.188235294,2.85,2.723,0.024654,0.044
0.215,0,0.184313725,2.85,2.716,0.024654,0.039
0.19,0,0.176470588,2.85,2.745,0.024654,0.0373
0.171,0,0.145098039,2.85,2.736,0.024654,0.023
0.175,0,0.141176471,2.85,2.717,0.024654,0.0185
0.181,0,0.133333333,2.85,2.655,0.024654,0.0083
0.187,0,0.117647059,2.85,2.667,0.024654,0.0086
0.188,0,0.11372549,2.85,2.655,0.024654,0.0069
0.225,0,0.109803922,2.85,2.601,0.024654,0.0059
0.202,0,0.105882353,2.85,2.651,0.024654,0.0074
0.205,0,0.101960784,2.85,2.643,0.024654,0.006
0.173,0,0.101960784,2.85,2.686,0.024654,0.0068
0.181,0,0.08627451,2.85,2.696,0.024654,0.007
0.186,0,0.082352941,2.85,2.686,0.024654,0.006
0.173,0,0.078431373,2.85,2.694,0.024654,0.0048
0.19,0,0.074509804,2.85,2.652,0.024654,0.0027
0.201,0,0.066666667,2.85,2.652,0.024654,0.0027
0.198,0,0.062745098,2.85,2.663,0.024654,0.0027
0.186,0,0.058823529,2.85,2.688,0.024654,0.003
0.198,0,0.054901961,2.85,2.672,0.024654,0.0023
0.195,0,0.050980392,2.85,2.675,0.024654,0.002
0.195,0,0.047058824,2.85,2.678,0.024654,0.002
0.288,0,0.031372549,2.85,2.612,0.024654,9.00E-04
0.293,0,0.02745098,2.85,2.61,0.024654,6.00E-04
0.322,0,0.023529412,2.85,2.592,0.024654,4.00E-04
0.332,0,0.019607843,2.85,2.598,0.024654,3.00E-04
0.625,0,0.007843137,2.85,2.548,0.024654,3.00E-04
0.898,0,0.003921569,2.85,2.52,0.024654,2.00E-04
0.264,0,0.282352941,2.9,2.655,0.024654,0.047
0.262,0,0.278431373,2.9,2.626,0.024654,0.0388
0.261,0,0.274509804,2.9,2.643,0.024654,0.0415
0.248,0,0.270588235,2.9,2.676,0.024654,0.0445
0.243,0,0.266666667,2.9,2.637,0.024654,0.0327
0.234,0,0.250980392,2.9,2.722,0.024654,0.0483
0.253,0,0.235294118,2.9,2.642,0.024654,0.0314
0.255,0,0.231372549,2.9,2.642,0.024654,0.0314
0.26,0,0.215686275,2.9,2.654,0.024654,0.0325
0.266,0,0.211764706,2.9,2.634,0.024654,0.0293
0.26,0,0.2,2.9,2.674,0.024654,0.0337
0.241,0,0.196078431,2.9,2.714,0.024654,0.0368
0.232,0,0.192156863,2.9,2.711,0.024654,0.0323
0.225,0,0.188235294,2.9,2.723,0.024654,0.032
0.218,0,0.184313725,2.9,2.716,0.024654,0.0277
0.19,0,0.176470588,2.9,2.745,0.024654,0.025
0.174,0,0.145098039,2.9,2.736,0.024654,0.0136
0.175,0,0.141176471,2.9,2.717,0.024654,0.0102
0.186,0,0.133333333,2.9,2.655,0.024654,0.0047
0.192,0,0.117647059,2.9,2.667,0.024654,0.0048
0.199,0,0.11372549,2.9,2.655,0.024654,0.0044
0.233,0,0.109803922,2.9,2.601,0.024654,0.0038
0.206,0,0.105882353,2.9,2.651,0.024654,0.0041
0.208,0,0.101960784,2.9,2.643,0.024654,0.0034
0.182,0,0.101960784,2.9,2.686,0.024654,0.0038
0.188,0,0.08627451,2.9,2.696,0.024654,0.0035
0.195,0,0.082352941,2.9,2.686,0.024654,0.003
0.181,0,0.078431373,2.9,2.694,0.024654,0.0022
0.205,0,0.074509804,2.9,2.652,0.024654,0.0016
0.217,0,0.066666667,2.9,2.652,0.024654,0.0016
